id,popularity,vote_average,vote_count
11360,14.655879,6.8,1206
11114,7.644722,6.4,201
12335,10.362012,6.8,260
12092,16.488937,7.0,1557
10948,10.197106,7.0,884
11229,7.088533,6.5,95
15121,9.06773,7.4,966
562,16.640522,7.5,4005
10163,6.685948,5.4,198
48862,5.52185,6.2,11
117036,0.001177,0.0,0
47199,2.943911,5.0,7
11159,11.223572,7.1,127
9591,8.685761,6.8,230
30500,3.263681,5.1,13
41843,2.167132,5.3,21
55058,0.453988,5.5,2
10938,5.766163,7.3,76
11412,14.482345,6.4,323
10586,10.789928,6.4,238
42314,2.653817,6.9,33
27845,3.464286,6.7,51
108365,0.4319,0.0,0
23223,0.881187,6.8,8
49471,5.230661,7.0,11
38153,3.733574,4.0,12
25147,3.379677,6.6,38
9716,9.649113,6.5,149
43777,0.401227,6.3,3
454,11.774061,6.7,1406
10218,6.578025,6.8,255
819,9.198283,7.3,729
38191,2.35809,6.1,8
56830,0.271674,6.0,6
11238,8.654244,6.1,494
27256,0.757337,5.2,3
31530,3.786353,7.9,22
66473,1.685981,7.0,4
28120,3.770441,6.1,26
1834,3.433265,7.2,48
26282,1.715751,5.6,8
37218,0.347124,7.4,3
252,12.416635,7.4,826
116356,0.297781,5.0,2
16372,7.667964,7.5,126
11561,6.048904,7.0,206
11302,4.331819,6.7,167
623,11.400353,7.1,576
583,10.714173,7.7,1230
12614,5.378996,6.9,89
21711,11.862375,6.9,39
11575,4.473327,7.2,64
475,12.109198,7.6,384
11331,1.728104,6.0,25
521,7.853231,7.9,539
21202,0.1489,4.8,3
88,14.044122,7.1,1371
500,12.22034,8.1,3821
792,18.206972,7.5,1236
8491,8.051891,6.4,255
402,16.628427,6.5,869
10537,7.829619,6.7,285
11386,7.404329,6.9,180
9504,6.792215,7.5,330
15764,15.417202,7.4,149
601,19.358546,7.3,3359
67365,0.617014,6.3,4
25842,1.896952,7.0,34
2119,7.046753,5.9,359
744,20.301019,6.7,1736
136311,0.51063,6.8,5
221,10.968169,7.6,351
702,7.301719,7.6,291
25750,7.97048,4.6,41
17642,0.002079,0.0,0
427043,0.001193,0.0,0
146341,0.564117,0.0,0
9305,10.793031,7.7,61
37616,1.669597,5.4,7
11112,3.277612,6.2,49
21612,2.772039,7.3,31
141210,0.135596,8.0,1
102461,1.813577,6.8,8
36998,2.887239,7.0,56
200383,2.753163,5.2,3
116844,0.587824,0.0,0
1630,9.178371,6.8,257
26626,10.738755,5.8,15
124837,0.112669,5.3,2
11816,12.252186,7.3,101
11843,6.501177,6.7,138
10379,7.88101,5.9,107
2756,9.809585,7.1,822
790,9.194572,6.4,318
1103,10.124544,6.9,720
11298,6.715512,6.4,165
4480,4.883274,7.6,113
4481,5.939394,7.8,103
49688,0.149107,6.3,3
10765,11.431866,6.0,103
762,10.43389,7.8,1742
44497,1.068288,6.8,12
85588,0.037353,8.0,1
278621,0.104276,4.0,1
99479,0.051135,5.0,1
55049,1.163947,8.0,5
124829,0.001663,0.0,0
79306,0.001223,0.0,0
356054,0.001648,0.0,0
10548,3.60795,7.3,54
531,7.771233,7.6,266
104931,0.441965,7.7,3
4483,1.233692,6.7,22
18919,1.892008,7.4,22
31556,2.3353,6.4,17
26167,10.091381,7.2,19
26174,4.237738,6.4,15
61461,0.412633,7.2,11
117500,0.206154,4.7,3
218713,0.083133,8.0,1
217802,0.003387,0.0,0
127973,0.52878,3.5,2
659,5.614456,7.0,93
30892,2.186663,6.8,29
86369,0.400813,4.8,3
8074,7.273791,7.0,33
124676,0.001287,0.0,0
38554,1.952957,5.1,17
49763,2.661026,5.7,33
41326,0.075885,6.0,2
36555,1.567945,5.8,13
10608,3.041772,6.5,44
11216,14.177005,8.2,834
7452,5.970136,7.3,137
64567,0.665616,5.6,9
892,12.565447,7.4,320
1600,9.661817,7.3,154
26561,2.400185,6.9,25
975,8.548518,8.2,565
18129,10.809693,6.5,112
54405,0.003977,4.1,4
150823,0.112249,5.0,1
409,15.564161,7.0,559
38251,5.557759,7.4,157
10161,5.841931,7.5,208
1412,12.293656,6.7,188
41768,5.367604,6.7,7
10409,3.233531,6.2,83
14285,5.070224,7.9,109
2469,10.788319,7.0,102
10174,1.325299,6.3,32
31225,4.101295,8.2,67
510,35.529554,8.3,3001
11455,7.194364,6.7,201
1891,19.470959,8.2,5998
2493,15.15267,7.6,1518
85,19.901576,7.7,3949
68,9.837287,7.6,877
679,21.761179,7.7,3282
429,16.788787,8.1,2371
13446,14.316459,7.4,173
389,16.503959,8.2,2130
947,10.893332,7.8,870
185,17.112594,8.0,3432
595,14.284787,7.9,676
28,13.5963,8.0,2112
335,15.589351,8.1,1160
1892,14.586087,7.9,4763
144,6.357321,7.5,256
1092,8.513889,7.9,431
769,15.424092,8.2,3211
348,23.37742,7.9,4564
766,10.704612,7.3,852
175,13.503815,7.6,364
11645,12.250232,7.9,349
10835,8.019837,7.6,179
539,36.826309,8.3,2405
525,10.076901,7.5,1092
240,36.629307,8.3,3418
600,13.94148,7.9,2595
530,7.617298,7.4,199
10705,7.307967,7.4,73
279,12.677592,7.8,1107
3109,8.762386,7.3,118
311,32.182851,8.3,1104
1578,8.868558,7.7,968
703,18.146043,7.8,1044
9549,14.902397,7.4,241
1398,7.787515,7.8,356
387,8.80338,7.9,623
9277,12.016821,7.9,639
343,10.878112,7.7,266
37291,4.085688,6.5,24
490,6.47828,7.9,569
11235,10.636074,7.0,81
218,19.293562,7.4,4208
763,13.645568,7.4,388
9665,7.521346,7.4,391
18971,5.088457,7.3,75
696,12.050759,7.8,600
379,7.495853,7.5,431
207,19.905716,8.1,2786
37247,12.057829,7.6,855
1480,9.665347,7.6,292
9322,6.586401,7.0,511
826,8.851646,7.7,554
422,6.747516,7.9,427
829,12.29227,7.9,939
828,9.360003,7.3,323
3090,8.070589,7.9,285
9964,7.409599,6.4,196
3063,6.819957,7.6,170
13667,8.994189,6.8,164
694,19.611589,8.1,3890
235,15.206957,7.8,1568
832,12.752421,8.0,465
765,13.520764,7.5,760
5925,14.384114,7.8,731
11778,7.729445,7.8,943
4485,2.211854,6.7,37
137,12.989627,7.4,2358
33,10.942149,7.7,1133
982,7.991677,7.7,188
8428,4.289341,7.0,86
212,13.99011,7.4,234
105,25.778509,8.0,6239
1633,6.584254,7.6,298
11202,14.382289,7.3,327
1554,8.843551,7.2,149
149,10.888917,7.8,792
8009,16.870392,6.8,642
903,9.718713,7.7,390
11673,5.0399,6.8,131
3034,9.339316,7.7,880
339,8.291886,7.5,165
10404,7.948888,7.8,139
914,9.241748,8.1,756
756,8.03796,7.2,831
288,16.715935,7.6,343
910,6.987617,7.6,244
2640,13.311827,7.3,387
16633,5.429213,7.1,104
665,14.319743,7.5,660
11031,13.981499,7.6,413
11314,8.802715,7.7,140
15143,10.208658,6.9,104
89,14.788987,7.6,3221
10322,12.320636,7.7,243
783,12.383755,7.4,730
10644,6.815147,7.0,89
11257,6.175166,6.9,164
14370,11.959887,6.6,121
12104,6.773407,7.7,363
625,11.460364,7.5,180
8816,4.195896,7.3,70
830,6.379966,7.2,238
2323,16.759454,7.1,383
983,6.189816,7.6,148
642,6.714577,7.4,659
655,11.635837,7.7,282
10341,2.14652,6.3,45
639,8.34322,7.3,974
266022,0.005055,0.0,0
168450,0.264398,5.0,1
30180,3.465337,6.8,12
31388,7.378936,3.5,20
41801,2.273475,5.4,10
66034,0.768894,6.2,12
348138,0.028988,0.0,0
96288,0.036471,7.0,1
61536,0.659056,6.2,8
18762,2.199462,3.6,13
331367,0.001178,0.0,0
8077,17.126768,6.2,1664
814,13.390802,7.2,571
41671,2.418256,4.1,21
27214,7.893775,4.0,40
52263,2.357522,3.5,17
33519,6.401828,2.8,17
16235,12.10181,5.9,59
11449,14.00318,6.2,192
41848,2.416489,2.7,19
25944,1.825571,5.8,22
24913,10.301342,5.8,74
49126,5.862098,5.8,34
32076,3.321608,6.2,39
571,11.591462,7.3,959
8851,7.079055,6.2,147
37843,2.232045,4.9,18
32146,3.518972,5.6,24
30346,2.257383,6.8,47
6114,16.777675,7.1,1087
229,7.000417,7.4,208
13549,2.877095,6.6,58
9529,12.721362,6.2,303
1598,10.302735,7.0,692
11349,7.583191,7.2,125
7340,9.277692,7.0,977
6217,6.126046,6.0,97
377,13.694713,7.2,1212
653,7.435873,7.7,373
28198,0.952127,8.5,2
794,16.641277,7.2,485
31640,8.409956,5.5,34
8744,2.363293,5.6,45
25189,4.803721,6.5,47
145,8.558688,7.2,213
2212,6.122067,6.2,104
199,8.808497,7.0,671
7863,11.664053,7.3,136
12498,9.475693,7.4,236
9279,7.898202,5.5,583
53234,1.350133,5.8,15
17204,1.686358,7.9,38
21539,4.182641,5.4,55
85589,0.472335,6.4,5
12709,10.879283,7.4,30
20539,9.412825,6.7,134
11674,11.470748,5.6,722
199512,0.521422,5.5,2
64900,0.318366,5.0,1
1573,18.785984,6.6,1920
152,8.277765,6.2,541
174,5.90057,6.7,421
172,12.308007,5.6,384
154,7.160236,7.3,688
157,6.197298,6.4,443
168,12.596956,6.9,490
364,15.001681,6.6,1706
11967,9.905174,6.6,262
9086,11.977636,6.3,165
621,7.854899,7.2,1633
9037,14.202364,4.9,185
10173,5.845712,5.6,100
55687,0.782292,3.9,19
168535,0.757322,6.0,1
8845,9.918269,6.1,405
46681,0.83621,7.1,13
578,19.726114,7.5,2628
579,11.21306,5.9,412
17692,16.603041,4.2,266
17795,3.863894,6.3,46
75,15.63424,6.1,1544
13891,2.225234,6.8,27
9390,11.807601,6.7,941
378,14.011415,7.2,548
10896,6.477975,6.8,38
2322,7.207325,6.7,301
41240,1.403309,7.3,19
26949,2.369637,6.0,28
9819,5.307984,6.6,130
49799,0.016374,0.0,0
31908,15.50082,6.2,40
46027,1.626239,6.6,24
3179,8.855685,6.5,169
1802,3.095894,7.0,40
4232,13.326443,7.0,1520
9361,15.228794,7.1,747
2928,9.473162,5.5,174
30285,8.399114,5.8,18
10549,9.994088,7.3,118
58102,0.332582,7.0,6
18451,7.94599,6.4,9
27265,7.860965,6.8,19
49935,0.365078,7.0,5
8818,6.709803,5.9,122
36758,4.13905,6.3,46
36040,10.177086,7.4,111
74239,0.330752,6.4,4
9415,8.428986,5.8,130
55146,0.001202,0.0,0
303693,0.064513,0.0,1
12145,11.036729,6.0,95
42424,1.034602,4.2,16
34314,5.304043,5.2,63
2892,0.775616,7.7,3
9404,9.206356,6.5,101
85242,0.005555,6.0,1
9622,12.16305,5.5,176
8860,10.519481,5.3,136
197537,0.935473,4.5,2
66597,0.462729,6.1,4
14832,15.975485,7.2,23
9619,7.240753,5.8,445
40506,0.576741,5.3,10
31000,3.941294,5.0,47
4104,10.597116,6.9,220
26306,2.93818,6.7,21
203829,0.001688,0.0,0
43775,0.496315,8.0,3
14908,2.705804,4.4,27
784,13.947867,7.5,46
12489,10.575081,6.8,55
168283,0.001177,0.0,0
16448,8.130999,7.4,66
55936,1.015881,6.6,14
17894,7.566377,5.2,53
28059,8.67935,6.4,32
58911,0.228157,4.3,2
17949,3.194883,5.0,35
1968,6.285574,5.8,133
61563,0.455272,6.0,10
66,7.66124,6.4,226
20735,1.496999,3.9,11
11419,9.304901,6.0,175
333165,0.14057,7.0,2
25796,1.954656,7.1,15
638,8.449722,7.5,572
25624,2.899809,6.7,31
9366,12.201954,7.4,1175
60083,0.15935,3.3,4
21915,2.543626,5.6,29
90928,0.915041,6.3,8
50091,0.060645,5.0,1
18420,1.922014,5.6,14
19952,6.610419,5.6,8
9446,12.640569,4.9,122
28005,7.124652,5.7,36
9403,10.928417,6.7,106
27322,1.251862,8.1,12
10003,10.97633,5.9,310
9311,3.132331,6.6,61
11844,1.13412,5.9,15
884,7.540612,6.5,224
49806,9.664735,6.2,11
1624,10.102471,6.4,1456
88423,0.064705,5.0,1
16052,7.390306,7.1,115
4477,10.675073,5.9,300
24662,3.406836,7.1,25
18423,1.56098,4.2,13
76996,0.915298,5.8,9
6499,5.436745,4.6,60
50512,5.660835,6.4,26
9405,5.452961,4.4,163
12723,5.063701,6.4,43
9360,14.386089,4.8,624
9434,7.556814,6.9,278
118991,1.323422,4.9,5
21626,2.056754,7.0,21
13982,5.666701,5.4,39
93946,0.261217,6.8,6
77223,1.462139,6.2,21
31465,2.166773,5.9,6
12793,4.06745,5.9,15
102878,0.92491,8.0,1
105763,0.631834,3.5,2
9611,5.889414,6.0,160
47694,1.136222,7.2,6
10357,13.147917,5.2,387
9977,1.129648,5.3,9
816,11.749159,6.5,1033
2163,7.926621,6.6,202
124680,0.369118,7.0,2
16399,0.225707,5.3,5
124843,0.773608,4.0,4
31017,2.26858,5.7,15
24645,0.129847,0.0,0
49478,0.719444,4.7,9
12499,5.295556,5.1,77
18,24.30526,7.3,3962
68545,1.372838,8.0,1
1811,3.324489,6.3,27
109614,0.901452,3.9,6
60082,1.511388,5.0,7
105045,0.122178,5.0,1
53023,0.792486,7.0,21
64802,1.7442,5.7,10
11239,1.963402,7.2,35
50850,0.285487,3.2,5
15321,1.651546,6.6,29
2058,8.085194,6.1,112
9450,3.117071,6.9,53
125021,0.152272,8.0,2
330,0.788123,6.2,2528
38523,0.409967,7.5,11
16375,2.438198,6.4,22
33660,2.89449,5.7,17
59232,0.893464,6.9,7
45671,0.476919,6.3,7
17770,2.683782,5.3,17
15170,2.022706,3.9,13
1701,11.545982,6.5,1289
201445,0.071497,4.0,1
26422,2.690319,6.9,41
124642,0.014329,0.0,0
1639,11.268531,4.1,439
49235,0.321515,6.0,1
106129,0.344303,6.0,1
291634,0.001247,0.0,0
107743,0.886134,5.5,2
415,17.038824,4.2,1447
47686,0.684192,7.7,10
65889,1.081043,6.3,4
11103,2.357791,5.8,39
11970,14.048694,7.3,1741
34941,1.380375,6.7,7
407992,0.076975,8.0,2
8874,4.678572,6.4,606
17991,2.018292,5.6,24
11956,0.834917,6.1,16
266,7.543337,7.5,138
754,11.467391,6.8,1612
37567,1.555954,7.2,6
43771,1.052071,7.5,6
124834,0.311968,7.0,3
249358,1.221766,0.0,0
111367,0.413422,8.0,3
607,15.781024,6.9,4521
18080,3.722389,5.8,20
38225,7.477411,5.8,28
17834,3.354869,5.5,46
686,14.374866,7.2,1338
65046,0.881482,6.0,4
4421,9.37934,6.0,404
9387,10.52008,6.6,663
10603,9.559685,5.4,508
2142,9.15931,6.6,384
8413,11.335072,6.4,752
10336,11.366417,5.0,344
20737,9.407128,5.3,108
9413,4.347079,5.1,114
14585,3.323672,6.8,45
18519,6.107833,5.6,76
49462,3.459251,7.4,15
8834,14.261798,6.5,440
9458,3.713996,5.9,60
8854,2.890462,4.2,49
38295,2.314911,5.3,26
22073,2.384882,6.5,33
37244,1.635911,5.2,20
4961,9.128905,5.7,255
9416,13.855037,6.0,90
26180,3.714997,5.6,56
17832,3.324195,5.2,39
9772,12.173291,6.2,859
6072,6.476493,6.5,141
1669,15.91126,7.2,971
468,7.289727,7.1,218
32519,0.910655,4.4,10
108401,0.725694,5.3,3
10806,9.949805,6.3,181
9433,15.174973,6.8,359
6623,8.868114,5.8,263
2118,10.989442,7.7,1340
978,11.483493,7.0,644
9437,12.235391,6.2,353
29461,2.647781,6.6,19
56651,0.07992,5.0,1
10351,5.215107,5.6,114
66588,0.82942,5.7,11
2649,14.825587,7.5,1556
14289,7.83099,5.0,91
10155,7.923639,6.5,185
75250,0.53204,3.8,3
20457,3.742915,6.1,18
18355,4.233187,6.6,41
33657,2.507368,3.2,6
55306,1.138972,6.5,19
68924,7.146352,6.9,181
36434,0.854723,5.8,6
2255,12.311564,6.7,441
28353,0.883889,5.4,9
9427,8.333322,6.9,372
172545,0.873828,0.0,1
17589,3.883913,6.6,45
3597,7.417157,5.6,698
1813,10.920124,7.2,1414
36797,5.345663,5.4,36
12628,9.657642,5.6,26
33344,3.974374,6.3,30
25099,2.117703,8.3,8
45019,1.301573,7.4,5
63437,1.886677,6.3,6
62422,0.405805,3.8,3
782,12.89312,7.5,1846
29911,3.553746,6.2,25
9827,10.754614,5.2,110
1959,9.688237,6.5,12
251481,0.002635,0.0,0
8067,15.996171,6.2,130
125052,0.629699,4.8,4
45153,1.461772,6.3,29
10871,3.742824,5.8,52
14398,2.592927,6.5,32
10890,11.341505,6.5,253
99002,0.551124,8.0,7
1281,12.799853,6.3,602
32332,2.44908,5.2,16
9770,4.909738,5.9,81
12616,2.818802,5.7,24
34838,0.192391,6.4,5
14905,7.999793,6.5,22
14583,2.833853,6.6,16
11975,6.683398,6.7,239
4995,7.595679,7.5,812
9281,10.312017,7.0,390
45928,0.961088,6.3,7
563,14.412644,6.7,1584
61337,2.287762,6.1,9
19931,3.01386,7.1,34
31535,1.422904,2.7,13
10215,9.7866,6.6,363
9823,6.532498,3.8,225
37165,13.155901,7.8,4702
45609,3.377578,6.9,34
38904,1.335544,5.4,7
45565,0.380405,5.0,10
9407,3.288944,5.9,79
4824,11.131917,6.1,536
9444,11.911173,7.4,1481
9414,4.827771,6.5,126
8078,15.57784,5.9,1388
29938,0.106499,4.5,2
11831,2.263584,6.8,324
2895,9.21174,6.1,39
39177,0.989115,6.2,10
19601,3.546605,6.3,34
124606,0.679528,6.0,1
42832,0.530702,5.4,7
22797,7.801199,6.7,36
2639,6.280515,7.3,188
9574,7.016942,5.3,707
10371,8.412203,5.6,43
489,15.064833,7.9,2880
167738,0.60839,6.0,1
293820,0.001177,0.0,0
9714,8.04209,5.1,632
102406,0.001178,0.0,0
170430,0.79822,0.0,0
8197,5.145907,6.3,161
6283,6.456233,6.2,297
279698,0.001746,0.0,0
49728,0.582559,5.0,14
64562,0.03668,10.0,1
4233,11.264845,6.1,856
191874,0.127077,0.0,0
10217,6.002992,6.8,108
438108,0.001247,0.0,0
597,26.88907,7.5,7770
714,17.159576,6.0,941
52537,0.516097,4.5,1
12799,0.384033,6.6,4
62394,0.007123,0.0,0
9922,6.537407,6.1,306
547,7.685548,6.7,296
25994,0.923637,6.9,10
184,16.415498,7.3,1580
9746,5.01752,6.8,92
9438,9.474269,3.9,75
115,15.952524,7.8,3001
26941,1.426289,7.2,5
27103,3.237812,7.2,28
9410,9.941228,6.4,131
32302,3.014082,3.9,38
216794,0.022078,0.0,0
88863,5.824019,4.3,4
154821,0.001188,0.0,0
41417,1.537212,4.7,17
12538,6.253164,5.8,76
586,7.603652,6.7,273
2666,12.851984,7.2,838
46338,0.004686,0.0,0
54007,1.079117,4.9,16
11258,6.363405,5.5,181
9490,7.022548,6.4,179
9411,6.381612,6.6,346
25719,1.631288,7.0,23
9033,7.747663,5.9,49
11220,5.470351,7.7,113
21253,1.791965,7.3,22
6116,4.257516,4.7,124
9457,6.922458,6.0,155
281289,0.076396,5.5,2
43911,0.152449,2.0,1
39424,1.131018,5.7,14
44361,1.046963,7.6,14
11702,9.384887,6.0,128
2923,2.399824,5.8,14
12238,7.146514,5.7,60
11568,13.162168,5.2,166
41577,1.673946,6.6,29
66894,0.987366,6.8,4
11003,8.884035,6.5,603
10153,7.124735,5.8,483
49645,0.13785,7.2,3
47112,0.814147,0.0,0
102732,0.036814,6.0,1
30949,4.475177,5.7,29
2898,9.374049,7.2,946
9558,11.230031,6.5,130
83593,0.001188,0.0,0
320011,0.004075,0.0,0
26269,9.468224,6.1,36
11808,8.462364,6.2,383
6970,0.569827,6.4,7
47452,0.785094,6.9,11
18205,3.304718,6.4,12
36943,0.327559,5.0,1
21736,2.096835,6.3,20
17941,8.753233,5.9,44
10668,9.262719,6.7,86
9313,7.960605,6.3,1052
42807,2.917013,5.9,44
617,13.924623,6.3,454
36568,3.913118,6.0,83
37272,0.837313,5.6,7
5910,5.044722,7.6,118
9440,8.455425,6.1,97
53092,0.782772,7.7,9
32911,2.976537,5.2,12
44308,2.783205,5.9,6
124821,0.555276,6.0,1
32456,4.967667,5.4,25
93350,0.77403,5.8,4
62695,0.036965,7.0,1
32144,2.57622,5.8,5
17127,6.715856,5.6,75
40688,7.336354,4.1,19
17133,1.840984,5.5,16
19848,5.519679,6.2,15
17644,1.197711,2.9,8
1774,2.238505,6.2,24
30265,1.543766,5.8,9
2157,12.000579,5.0,395
70581,0.467352,5.1,5
8838,6.644644,6.0,374
29193,4.305735,7.1,74
795,8.228219,6.5,537
16980,8.666763,6.8,50
27472,2.196028,6.1,28
47881,6.422711,5.1,33
9469,13.06943,6.7,140
12488,7.883472,5.7,37
98499,0.141163,5.0,1
81367,0.920655,5.6,16
267,6.715019,7.2,89
16148,3.621052,6.0,56
21252,3.035339,7.1,35
73135,0.001223,0.0,0
9449,14.924667,5.8,136
6264,1.74053,4.7,10
90414,0.090048,6.0,1
188870,0.488656,9.0,2
215373,0.376985,6.0,1
78149,1.453096,3.0,9
15513,9.275956,5.9,16
31220,3.177318,4.3,28
13907,1.362407,5.9,30
29825,2.520458,5.5,13
10622,6.183021,6.2,129
30020,7.894941,7.1,78
17139,1.221677,7.7,25
34582,0.336763,5.7,6
10216,13.495247,4.5,161
9771,8.207548,4.3,20
24560,1.684341,5.9,9
76330,0.312753,6.2,5
9448,5.975082,6.1,112
38618,0.740462,3.3,10
18316,4.4467,5.2,45
78373,0.567444,10.0,1
77514,0.117304,5.0,3
49474,0.153884,0.0,0
4415,12.238488,7.1,157
39467,1.161851,5.2,9
55561,1.885671,5.6,13
8656,11.644633,5.9,870
209345,0.004228,0.0,0
58680,2.326115,5.5,10
35161,0.437883,5.7,9
35796,4.255263,7.3,32
18937,13.02535,6.9,193
929,11.295121,5.3,1075
9452,3.385342,6.3,66
1878,9.220346,7.2,1321
9844,14.734622,5.9,56
40505,0.993716,5.4,8
14342,8.92689,5.5,57
9715,6.54478,5.8,82
26610,3.722295,6.6,55
20064,1.40335,7.4,3
40961,0.774609,5.9,14
1965,9.430812,6.3,320
312,1.923957,6.5,12
6068,18.324219,5.6,343
15037,6.426937,6.1,122
50043,1.304145,5.9,10
37636,7.601439,6.3,32
17044,1.514441,7.0,3
60951,0.396851,5.8,5
21334,7.523517,7.8,113
416437,0.001354,0.0,0
32284,5.540427,6.1,12
51955,0.017501,0.0,0
37410,1.786768,6.9,29
47481,0.171616,4.0,3
53765,0.728872,6.1,10
10674,21.180857,7.6,2089
136134,0.543985,7.0,2
846,12.311615,6.6,494
12655,0.559621,6.5,2
3050,9.439079,5.4,705
1389,7.349812,6.5,338
11020,6.811264,7.1,156
20862,2.270828,6.7,25
108548,1.536254,6.0,5
9464,9.167761,7.2,172
95,13.235112,6.5,2540
944,14.470551,6.3,782
35680,2.847458,5.1,46
11551,10.03936,6.2,522
473,10.621362,7.1,600
102304,0.291914,8.3,2
544,11.688958,6.5,1616
10513,8.084953,4.4,137
28966,8.545698,7.0,59
65203,0.758012,5.0,20
143,15.235056,7.5,166
42861,1.133556,5.1,22
33680,11.118844,6.5,67
56164,1.196324,4.6,17
12311,7.135215,7.1,72
43277,0.715129,6.2,19
43278,1.142535,6.6,19
34106,4.370592,7.2,79
43266,9.058578,6.9,76
27367,3.306745,6.7,47
17661,5.682778,6.9,37
28580,8.731331,7.4,115
887,6.069343,7.6,148
33667,6.857318,6.8,48
23383,3.188067,7.1,48
25430,3.975372,6.3,51
27191,4.011363,6.6,51
11426,5.358582,7.2,137
654,18.211093,8.0,368
15919,11.589081,7.2,75
1725,8.389903,7.0,399
5769,3.315827,6.1,40
874,6.997888,7.5,90
10633,9.059617,7.5,207
17917,8.630078,7.0,106
3116,10.579988,7.4,307
1051,6.694959,7.4,435
1366,14.774066,7.5,1843
12102,9.741644,7.4,483
16619,8.934661,7.4,147
9443,6.877698,6.9,213
11050,8.785209,6.9,178
606,14.004074,7.0,290
746,11.076971,7.4,362
380,11.267467,7.6,1762
403,10.703677,7.0,358
11485,9.15948,7.0,177
466,9.328822,6.5,88
13820,6.357559,6.7,146
15389,1.68399,7.0,39
13597,13.009688,7.1,618
2108,12.627678,7.8,2189
10014,8.668146,5.7,367
10072,10.035081,6.5,363
10131,8.120317,5.8,287
10160,7.534739,5.5,251
11284,11.560358,5.1,280
4488,12.146747,6.4,622
9725,8.710824,6.0,321
9728,7.99229,5.7,257
9730,10.175913,5.9,241
9731,9.094477,5.1,200
10225,8.122042,5.7,219
10281,7.909022,5.3,196
10283,7.743144,4.8,194
948,13.672759,7.4,1066
11281,13.501144,6.4,370
10676,6.066618,5.0,232
11357,6.199806,5.9,212
11361,6.585405,5.3,187
36599,3.65867,6.0,85
39929,5.383766,6.0,35
41828,1.506989,5.1,15
41769,2.190786,4.4,15
10585,19.827546,6.3,605
11186,14.310479,5.8,323
11187,24.515462,5.5,274
609,11.776326,7.1,811
11133,6.701138,5.8,172
10306,7.977693,4.6,127
9552,12.137595,7.5,2046
11586,8.266984,4.5,137
11587,5.861032,6.1,135
941,13.183804,7.0,1367
942,12.834276,6.7,1066
943,10.786007,6.4,824
927,11.333125,6.9,1629
928,14.383185,6.3,664
9340,14.280703,7.4,1563
9342,11.348096,6.3,1211
38509,4.387797,5.4,18
60033,0.02329,0.0,0
12101,7.630456,6.8,305
19,14.487867,8.0,666
165,13.689855,7.4,3926
196,13.043999,7.1,2978
551,10.341849,7.3,274
16084,8.977922,6.3,64
17984,3.708247,6.7,41
22328,1.036492,6.3,18
32611,1.365451,5.8,18
3170,13.698132,6.8,1450
346,15.01777,8.2,892
859,11.46781,7.1,267
841,9.261189,6.5,576
11051,11.370288,7.0,206
242,17.185349,7.1,1589
1411,8.319631,6.4,15
9769,10.618141,7.0,288
9424,11.054751,5.5,104
9835,6.046893,5.4,52
857,21.758054,7.9,5148
17539,3.993327,5.2,11
44322,1.108362,8.3,3
22777,0.808654,5.7,13
20173,0.914294,5.2,10
10957,9.806685,6.5,228
9570,7.499388,6.1,132
16249,2.895685,6.9,42
13962,12.960346,5.1,87
14612,2.69658,7.0,28
19378,2.889806,5.6,27
65157,0.011574,5.9,10
29228,4.044429,5.8,28
19379,3.327697,5.6,37
11164,11.117131,5.8,135
18887,3.276605,6.7,35
40866,0.537292,6.3,6
24736,9.040158,6.3,15
10122,5.526865,6.9,227
24816,1.479408,5.8,23
9994,11.183924,6.9,334
25445,3.395277,5.8,8
12129,3.13734,5.3,48
14140,4.705091,5.9,65
10439,10.390708,6.5,491
11158,12.337898,4.8,272
9354,12.358786,6.1,756
28736,1.366163,5.7,11
34774,2.679615,6.2,20
37969,1.791587,6.3,22
9631,7.65502,6.8,593
9820,7.768828,6.8,768
14013,10.107454,5.9,150
36606,11.009822,7.0,19
96196,0.666802,6.8,8
98505,0.431005,4.7,3
1779,4.877009,7.4,92
